dq,naive
0.8064974,0.36487463
1.7873647,0.3823235
0.8438003,0.3735722
0.8540496,0.32180238
0.60453165,0.43242168
1.256143,0.26340955
1.0047926,0.37065718
0.5728065,0.4234853
1.0410591,0.34495413
1.2159,0.33398613
0.9231264,0.38071546
0.85242563,0.39401245
0.833036,0.31764758
1.4113361,0.38839918
0.7085332,0.34070387
1.2806036,0.39096162
1.4471004,0.31995726
-0.7149096,0.41699162
1.1834908,0.30389258
1.2209601,0.31584918
1.3085753,0.33156073
1.3453318,0.34785226
0.71838844,0.3136718
0.7982154,0.32073954
0.4196522,0.4070628
1.1047093,0.3292879
0.7519321,0.33264002
-0.047317024,0.39778626
0.9978639,0.35533816
0.9950411,0.3692625
1.0659425,0.34177545
0.9956229,0.3447873
0.68435,0.40232164
0.49424222,0.3806732
1.2607508,0.3536704
0.55639064,0.40235177
1.335777,0.3537223
0.58918875,0.3656438
1.3576984,0.43940485
1.4932604,0.33179867
0.46380556,0.36956963
1.4620442,0.351929
1.7184588,0.3336784
0.48706296,0.34516206
0.927837,0.3778939
1.7038895,0.33837414
0.9180335,0.37897107
0.41559047,0.32762903
0.73423755,0.38857555
0.4582205,0.42963082
1.49493,0.32632697
0.819524,0.33290213
0.5975548,0.3643473
0.15140834,0.40744063
0.8226508,0.3685396
0.97615415,0.33615732
1.7716463,0.37058568
0.530156,0.33799875
0.88593364,0.37632483
1.7410418,0.37936744
0.42133647,0.346389
0.61121017,0.30983326
1.0540938,0.29737914
0.8515675,0.3905415
0.7599677,0.4068999
0.5554577,0.389267
1.1436105,0.29307348
0.97983587,0.36186635
1.159883,0.3577385
0.81609315,0.33780375
0.26108035,0.40501282
1.0681639,0.34719744
0.48983648,0.343872
1.057832,0.3930106
0.28428727,0.42807132
0.6659761,0.33103997
1.0707438,0.36258194
1.0125586,0.46123862
0.8960031,0.40338224
1.1017,0.30172095
1.1333486,0.3854528
1.3131964,0.33666357
0.32933998,0.42142034
0.46784857,0.4003151
0.47974432,0.39340326
-0.019510528,0.47588342
0.7376786,0.38655692
0.7582001,0.3649905
1.3827986,0.40755105
1.2626013,0.3850456
0.9398996,0.34250957
0.41477802,0.43254688
0.9656145,0.37381408
0.8780483,0.3141819
0.15965089,0.46242
0.1573355,0.35156685
1.3424437,0.37426707
1.084079,0.38638654
0.04771966,0.3956469
-0.17044728,0.3808302
0.26767722,0.39840993
1.2023883,0.36447358
0.70255214,0.38211587
0.913795,0.32570553
0.868823,0.37691513
0.8229024,0.4126067
1.0859268,0.43951288
0.9450172,0.29429895
1.0141846,0.32829893
1.2411085,0.28466818
0.8192789,0.40511462
0.8260786,0.4037418
0.28886813,0.4251005
0.68422717,0.37419128
0.58720964,0.3776976
0.97861826,0.35126752
0.7074871,0.36609638
0.7776078,0.34569475
1.059861,0.3092185
0.98952717,0.42531255
0.05778033,0.3972527
1.2052612,0.3202586
0.5363065,0.43060005
1.4472069,0.3022185
0.3840588,0.36774394
0.7133158,0.38765785
0.9484234,0.34475487
0.15796794,0.45798448
1.4447485,0.33078223
-0.0062277736,0.38146728
1.0461981,0.314826
0.26642996,0.39746395
-0.31121495,0.41546306
1.2112,0.37010974
0.47498292,0.37973216
0.18585007,0.44078025
0.4400165,0.41979194
1.5664035,0.3493723
1.1226658,0.46773696
1.0745301,0.32865962
0.37738925,0.38991788
0.934488,0.37574843
0.66510713,0.37183213
0.7746307,0.3419422
0.963342,0.36919987
0.50638705,0.4270681
1.1033913,0.33693385
0.80571526,0.32545206
1.1987864,0.37691858
1.3547585,0.3705691
0.80717963,0.3403322
1.3591995,0.36534137
1.2761616,0.31729856
0.7906412,0.32311407
1.507553,0.4009785
0.6177689,0.3843759
0.56076837,0.4032502
0.6196969,0.3540826
1.3225994,0.34422514
1.0402658,0.36769757
1.6197321,0.32461312
1.3864474,0.29768676
0.62943864,0.4076764
1.2093815,0.409156
0.34647888,0.36859307
0.7652985,0.36321518
0.7411112,0.32160288
1.0245069,0.39609158
1.1663349,0.33633077
0.7029699,0.35650983
0.628606,0.36768013
1.9117585,0.31487232
0.44288868,0.39732057
1.1436656,0.33251917
1.4187093,0.41965556
1.9147847,0.37982905
0.22534215,0.3901777
0.8675348,0.3543921
1.0913043,0.33363897
1.2017576,0.30926713
1.9132237,0.3059272
0.9001953,0.35446623
0.28494638,0.3746884
0.8219371,0.38531998
1.7261813,0.3189853
0.80717766,0.36349642
1.0431588,0.35123342
0.68252957,0.377838
0.567001,0.33788395
0.7979102,0.3050529
0.7735712,0.37515774
1.0218135,0.41432142
1.6591353,0.36403728
0.20167921,0.42115393
0.9160225,0.31094235
1.2890977,0.3421524
0.9766325,0.41510943
0.6125409,0.4033715
1.0839821,0.34598896
0.75192636,0.40716574
1.4208674,0.42260018
1.382986,0.37078702
0.04141761,0.38116962
0.50188094,0.3355068
1.2132854,0.3645538
1.1465867,0.30646905
0.16162315,0.4355428
-0.41228318,0.3921068
1.0795971,0.3367635
1.3936365,0.31730247
0.23106956,0.4317496
0.57040715,0.4060114
0.9754654,0.34053624
0.34864995,0.346324
0.99786985,0.33613947
0.37404427,0.3213163
0.8681085,0.37752774
0.934962,0.3407137
1.0375427,0.3172405
0.25112543,0.40501276
0.21079828,0.40237376
0.30219546,0.3040259
1.5871522,0.3572135
1.571521,0.32304868
0.85284543,0.39724892
0.8821086,0.37108514
1.4982344,0.40638712
1.4000963,0.35234982
0.47369507,0.3831183
0.52186346,0.32620633
0.062464155,0.43328583
0.92464066,0.3550445
1.2080687,0.36106846
1.3367825,0.33593386
0.29832757,0.33227822
1.4256678,0.3633275
1.1065168,0.38148943
0.2220695,0.3377358
1.1182994,0.40586606
0.9283795,0.35802788
0.3095126,0.39729744
1.029125,0.381791
1.690387,0.33991888
0.74329704,0.41952655
0.80638635,0.37792936
0.83927494,0.4665956
1.5790265,0.31721726
1.2265288,0.22885853
0.35248414,0.41014457
1.3389279,0.35013774
0.30025345,0.33573115
0.4676489,0.40071744
1.084322,0.36746788
1.3831037,0.26499245
0.600852,0.37750274
0.934812,0.38203838
0.633277,0.35610506
0.7188345,0.3777973
1.5193063,0.29909587
0.81628,0.40049356
1.3095578,0.39263692
1.1294606,0.3472756
0.7892792,0.4034726
1.2799795,0.39941975
0.8564734,0.38408944
1.0656015,0.34930116
1.4365357,0.30712724
0.95561457,0.32795832
1.358396,0.31665948
0.6547554,0.41969335
1.32437,0.30324027
0.24683641,0.38771516
0.46205667,0.39252836
0.08997316,0.34884393
1.1722238,0.24611269
0.68920827,0.42089474
0.95010996,0.33276278
0.10495439,0.45126513
1.1092995,0.35162133
1.108658,0.4291733
0.9356871,0.38195202
1.0504334,0.33381155
1.4340062,0.37275326
0.6486926,0.44551894
0.90757984,0.31100607
1.3151296,0.40276808
0.45559785,0.41116562
0.5338376,0.36842802
0.53372574,0.39325842
1.103323,0.4175765
1.6594814,0.31975004
0.8754688,0.36304837
0.92174524,0.35612562
1.3955433,0.3548649
0.85159975,0.34426588
-0.09456981,0.43536794
-0.56980556,0.33952343
0.875363,0.4184539
0.25234455,0.37053
0.72333395,0.35596788
1.1150064,0.32038912
0.78769183,0.41991556
0.3632795,0.39854354
0.52211595,0.3508469
0.6104843,0.36802018
0.44031748,0.32771248
0.8703819,0.29300636
1.658606,0.36759466
0.81225467,0.35468826
0.8523417,0.35890886
1.1313492,0.38839167
0.8277894,0.37473008
1.7099367,0.32978892
1.3464832,0.34953272
1.125237,0.37813494
1.110536,0.37995377
1.5817866,0.3519295
0.32552952,0.3764423
0.69220746,0.42587462
1.9174304,0.25989938
1.1794951,0.37383235
0.8698215,0.42599007
0.18355054,0.38483554
1.1921567,0.3278057
0.76775587,0.36165303
0.098344624,0.4461368
1.3942404,0.35655707
1.097436,0.39647132
2.404995,0.32037497
1.0324811,0.34618887
1.0198094,0.32669532
0.64656675,0.35669518
0.7562487,0.39136425
0.19433156,0.41179824
0.29637784,0.3797469
1.4194628,0.38048062
0.95606583,0.40294662
0.42225868,0.3684845
0.69209266,0.37379
0.89462453,0.3487409
1.3359623,0.3796121
0.47348145,0.38329476
0.8360134,0.36795494
0.5487419,0.34650445
1.4971333,0.3187934
0.93048143,0.32153818
0.13691334,0.43573418
0.36574188,0.39681143
0.5170559,0.385572
0.67957985,0.3736596
0.31190237,0.4157896
0.29335546,0.38755268
1.830353,0.3990132
0.58446115,0.39338732
1.3360724,0.29967493
1.1808122,0.3186445
0.27572155,0.41259792
0.8553898,0.36433324
0.8963735,0.3918111
1.3695587,0.35328683
1.5823808,0.32068494
0.6784181,0.4022128
1.47574,0.3888844
0.9937747,0.2968159
1.1358294,0.34236082
0.81774527,0.3432006
0.8392912,0.33140525
1.1708707,0.35718673
1.422725,0.34212494
0.13412468,0.4453398
0.57326114,0.40191296
1.2722466,0.33311126
1.1080399,0.42114696
1.5480896,0.35492337
2.216656,0.27011484
0.892583,0.38883013
0.9009778,0.37045458
1.1681023,0.32135868
1.0433354,0.31694436
1.3370149,0.26616776
1.2734767,0.37760013
0.8325672,0.4104965
0.7089359,0.3801123
0.38285735,0.40050143
0.4271124,0.44143376
2.4609387,0.31369445
0.55900884,0.39759332
0.70876575,0.31864133
1.4383297,0.3840257
1.0997804,0.4014635
1.2067038,0.35851774
0.73304576,0.35418144
0.75415015,0.34588355
0.52247465,0.34929782
0.71812236,0.4191469
1.260757,0.36522472
0.45803338,0.35152364
1.8205144,0.3236693
0.4631815,0.41961613
0.812863,0.36167634
0.89886034,0.34690288
0.35055795,0.37554613
1.348175,0.3598942
1.095716,0.37742075
0.7558908,0.39109725
0.46670496,0.40033987
0.84359956,0.41509238
1.0974858,0.37105817
0.7649004,0.33509007
0.49337888,0.370638
0.5462826,0.34005788
1.3296235,0.3566204
0.62088907,0.43007332
0.25277588,0.47756523
1.0495439,0.40179515
1.0517101,0.34837553
0.38256505,0.37197253
1.0014507,0.34041435
0.27665925,0.41473413
0.48902088,0.37793207
1.4790964,0.32932055
0.77849764,0.4200133
0.32228777,0.36534977
0.13984329,0.37414205
0.97012126,0.35798708
-0.5300123,0.35828584
1.1553342,0.37018675
1.4148283,0.34280863
0.86028,0.39060938
0.603002,0.44433376
1.3518147,0.36667332
1.230433,0.32444414
1.3141929,0.31608555
1.355108,0.32713225
1.7205977,0.30694896
0.064359,0.36457288
1.3185699,0.3834777
1.6818442,0.30343935
1.0033162,0.31525338
0.51660585,0.3923705
0.510669,0.3884706
1.1957585,0.3745482
0.2010946,0.39728698
1.1080102,0.43114704
1.7118695,0.32651997
1.901392,0.29202756
0.80634266,0.34023988
0.9798079,0.4002388
0.1501913,0.41492084
1.2446691,0.32957298
1.3387905,0.3481989
1.4165939,0.41647172
0.7841806,0.34618363
1.0061176,0.3589697
0.76945126,0.33614936
0.572064,0.3276564
1.15119,0.36933732
1.6519922,0.35941803
1.1647183,0.33527225
0.5149902,0.39693797
0.970735,0.3445878
0.42765737,0.39171398
0.9044845,0.37940574
1.2683827,0.364513
1.5809345,0.3027162
0.25365356,0.4046863
0.9118119,0.43727484
0.06330293,0.39132085
0.34197903,0.35967454
0.6230714,0.45510992
0.79064286,0.34942818
0.4774709,0.3111707
1.2252367,0.35096085
1.0080285,0.389781
0.30782613,0.45293847
0.8976541,0.40976703
0.754236,0.32611114
1.2381253,0.30081958
0.95036674,0.37466493
0.61390835,0.3749749
1.1776141,0.3917766
1.272116,0.36374563
0.49980187,0.3874107
1.0447756,0.364303
0.9091367,0.36750484
0.82986426,0.35277176
0.4502538,0.36058176
1.0287651,0.37124842
0.6939057,0.410358
1.0661308,0.38055763
2.194338,0.2643845
1.0390459,0.41704226
1.3026452,0.3668457
1.2140747,0.36183098
0.074234046,0.47680125
0.12992655,0.33971262
0.2250104,0.3774928
1.4924178,0.35081956
0.5594368,0.34965658
0.74907225,0.39637935
1.6283666,0.38975456
0.43450072,0.3276232
0.24692464,0.43545437
1.4362882,0.33342513
1.180627,0.35612038
1.2450501,0.35256276
0.04272206,0.40638718
0.009339687,0.3712538
0.6031344,0.33485666
0.7580356,0.31938505
1.0709229,0.2648902
0.932619,0.39289188
0.87378687,0.2943112
0.15718862,0.43723083
0.9726515,0.37774768
1.3537072,0.33119595
0.8208809,0.35794908
0.9375114,0.3946437
0.23613958,0.3719049
0.3686759,0.34443244
1.067457,0.31351534
1.1655108,0.36031744
0.8564354,0.38148206
0.7472433,0.35138848
0.4493493,0.37534505
0.57426804,0.30389845
1.0831953,0.32960695
0.44892693,0.41208413
1.1479754,0.35757732
0.38427195,0.35104278
0.33846688,0.43838194
1.6971767,0.35775056
0.9807431,0.32973373
0.1929661,0.38206106
0.3537448,0.38974538
0.719181,0.35758144
0.9171424,0.34339032
0.43565705,0.40705326
0.66230774,0.35015434
0.3600976,0.3586017
0.07642859,0.46266925
1.2068045,0.33553517
1.2202622,0.32885155
1.0114172,0.4339145
0.64136827,0.3842995
1.4229349,0.35763255
1.0967228,0.3521939
1.1403295,0.3155398
1.3627894,0.36057562
1.2493948,0.39043325
1.0915302,0.27496886
0.40805367,0.34764782
0.91227853,0.40523002
1.3871958,0.30496943
0.38504294,0.32298365
0.997911,0.36776617
0.91008025,0.3524127
1.3099004,0.35979906
0.4875718,0.345972
0.39764702,0.40759015
0.5516187,0.3868262
0.6551586,0.3703067
0.15016256,0.3900239
1.4523214,0.4034452
1.1510137,0.30197525
0.3355579,0.35621363
1.1487052,0.3185104
1.3372296,0.41445693
0.5145084,0.32871714
0.29365668,0.43820006
0.20638104,0.3589207
0.4585805,0.38536313
1.1225874,0.30020976
0.9637336,0.32449847
0.993269,0.34515157
0.63469136,0.40933675
1.7688422,0.39986947
1.1263314,0.40413454
1.3939862,0.31709757
0.67416424,0.38062662
0.17512603,0.36763564
0.44682157,0.35745198
0.91730493,0.37468168
1.4089394,0.34689978
0.9941379,0.36305344
1.4473152,0.29015732
0.24440601,0.4553689
1.1450459,0.32886526
0.23344009,0.41258293
0.17806244,0.434471
1.2071732,0.303376
1.5227742,0.38611618
0.9651466,0.3890128
0.98099923,0.39256698
0.6464963,0.3981865
1.3712417,0.36448526
0.81260914,0.39662287
0.71214885,0.38595018
0.32078344,0.3869107
0.67555904,0.36132056
0.92101485,0.37778088
0.66379213,0.35483912
0.21465908,0.41714615
0.5492866,0.4038885
0.88464576,0.3320116
1.0285964,0.384598
0.60962224,0.39378658
0.58805996,0.35291958
0.880665,0.30214077
0.47907782,0.40997174
0.12539622,0.4258737
1.3888599,0.2859508
1.2017883,0.3614348
1.5157822,0.35082132
0.004018297,0.39064512
0.9380214,0.34386256
0.90850574,0.36015075
0.5828143,0.3566527
1.3098155,0.368874
1.0895296,0.34219405
0.37348717,0.35512382
1.7303239,0.28837064
1.3183312,0.3703664
0.38211107,0.36606088
0.7509183,0.29784435
0.5451721,0.40731204
0.32309443,0.3902288
1.5922172,0.32724684
0.49145198,0.4576345
1.1072603,0.3291915
1.5442683,0.33157068
0.7984639,0.319112
0.025974547,0.41810438
0.906523,0.40750203
0.57623005,0.375711
1.3147105,0.30029783
0.794212,0.34264615
-0.43621334,0.42014286
1.1305027,0.32601646
0.7269676,0.33741343
0.93702936,0.31868032
0.14734203,0.33657673
0.83136165,0.36338046
0.7502438,0.38931364
1.3625522,0.34348312
0.5811115,0.42888793
0.8630741,0.37774858
0.84582424,0.36144194
0.13879603,0.30533496
0.78160787,0.4229602
0.72677124,0.38032296
0.9534645,0.37285662
0.5603808,0.33955282
0.4968627,0.39174256
0.8908627,0.41699925
0.62026834,0.36537603
1.8715798,0.32638636
1.3590066,0.40652764
0.659614,0.35170513
0.4207262,0.4001749
0.9294324,0.31197837
1.6735247,0.32365143
0.6250553,0.42130712
1.0240761,0.4544813
0.93030405,0.3780818
1.0398864,0.41208705
0.9794339,0.35341159
0.021610117,0.46211967
1.3368638,0.38302982
0.76996136,0.42954564
1.0715348,0.34305313
0.49378946,0.33934087
0.55642563,0.36714298
0.52892065,0.37970668
0.6166295,0.37933612
0.7149274,0.3217604
0.41964254,0.3883788
1.2254535,0.3453927
1.2066513,0.37025744
0.85015607,0.3820065
0.34946564,0.3140338
0.26845506,0.3687187
0.81047964,0.34176573
0.85831976,0.3306477
0.8601965,0.37133026
0.70053625,0.359009
1.2804257,0.32390782
0.9966276,0.35025546
1.039948,0.31913224
0.63311875,0.38881445
1.3464866,0.36672357
0.77385753,0.3974151
0.17566472,0.36621553
-0.39718288,0.38518164
1.3328809,0.39014623
0.5485712,0.34489125
1.3184857,0.28895426
0.5736837,0.43913114
0.6483815,0.3657658
0.7418934,0.40435272
0.5088723,0.37329394
0.8078264,0.41526145
0.6859265,0.39243215
0.60445666,0.37670282
1.0613216,0.2795902
0.75132936,0.42025942
1.4900378,0.39983314
0.83032334,0.4543926
1.4056488,0.39135712
0.35789424,0.4168447
0.58677024,0.38237387
1.0812061,0.37786236
1.1425105,0.376216
1.4323843,0.31876105
1.3142129,0.37076095
0.18163571,0.38148028
0.84251463,0.42586175
1.2477155,0.37595582
0.46794027,0.36852247
0.2913821,0.45299843
1.5185972,0.37868422
1.0288068,0.370808
1.2116498,0.35957375
0.30987298,0.36251435
1.5578793,0.30676463
0.69798124,0.4146485
0.4563718,0.37904644
0.64827996,0.42465618
0.31191102,0.41135213
0.33798403,0.3465705
0.69903946,0.38329962
0.50438565,0.34356037
0.8617585,0.33276618
1.2215332,0.32262206
1.4082143,0.35525346
0.7700065,0.40726185
0.98250645,0.39560425
-0.17879821,0.39005166
0.010694078,0.3928978
0.7233836,0.33984244
1.770813,0.3356558
1.1357206,0.3154698
0.62146205,0.33661726
1.4884411,0.34966278
1.5850898,0.38026926
0.73093945,0.36107776
0.59289783,0.3814576
1.7410704,0.40554726
1.2244353,0.33435562
0.25777,0.48930275
1.1195114,0.36874995
0.596697,0.403944
1.3087528,0.38198674
0.6534446,0.3699575
1.0277108,0.37066206
1.2260885,0.34232968
1.1625671,0.31894618
1.0322895,0.34473562
0.48312742,0.37529624
1.1898195,0.30159414
1.6351488,0.31493995
1.605339,0.2672906
0.9344445,0.31132516
1.6088375,0.34001487
0.6121579,0.41850564
1.172157,0.33244008
1.017945,0.3480801
0.9393704,0.33820266
0.8923775,0.42261043
0.6059318,0.38176212
0.84792286,0.3365621
0.6915696,0.3699948
0.22463393,0.4083313
1.136004,0.345103
1.5911278,0.3484858
0.912227,0.34277633
1.366444,0.38495076
1.1429855,0.33421376
0.79658717,0.3644738
0.7479818,0.34168363
0.8483461,0.3371822
0.755168,0.33420926
1.1616073,0.2912494
1.1002177,0.43360177
1.0464456,0.38936844
1.5446218,0.351624
0.6941313,0.34404027
0.9473722,0.3629901
-0.12787332,0.3848283
-0.10305919,0.35874325
1.2965959,0.3514108
0.79928476,0.387321
0.38424042,0.40272614
0.5879836,0.44022697
0.42738658,0.42311862
1.3437403,0.3146275
0.51281536,0.33720392
0.4715924,0.37423307
0.5783508,0.39597207
0.27863255,0.3741997
0.6845575,0.3758655
0.9611184,0.4025127
1.298897,0.35529402
1.3095821,0.31123945
1.3971732,0.38279277
1.1390247,0.30249786
0.84918475,0.42860535
0.10530132,0.41009277
0.87463295,0.37205794
1.4704963,0.3509688
0.5206666,0.3333415
0.9901934,0.3542452
0.6142805,0.39292482
0.8174635,0.3843146
0.7728838,0.36501056
0.85642856,0.35859933
1.1307291,0.3635155
0.7232962,0.38907063
0.32644516,0.38640594
1.587843,0.36100692
0.6275517,0.31430107
0.72252727,0.31774613
1.8630432,0.32205257
0.7849749,0.34293947
0.74568224,0.32210404
0.8981537,0.31190202
1.0416924,0.3488232
0.4383336,0.37776738
0.17832454,0.37025824
0.32425997,0.41498193
-0.07432398,0.43884087
0.8737281,0.3311016
0.52305174,0.37840346
0.28936395,0.4072451
1.0704043,0.35338137
0.63347936,0.4591452
0.16995423,0.39273915
1.4838159,0.41503525
0.298213,0.40319443
0.6527713,0.41821176
2.056534,0.32939237
0.75765485,0.4201337
0.7677274,0.35136744
0.53553987,0.34834716
0.8285663,0.3681304
1.4294236,0.3743535
0.6254483,0.40814328
1.0930893,0.42549583
0.1703438,0.373301
1.0904735,0.35616013
1.039779,0.40133116
1.1707405,0.37986732
1.0967035,0.29664403
0.40742666,0.3910129
1.4398805,0.414843
1.1221645,0.3669057
1.2800653,0.3388025
0.58026886,0.36412892
0.81465244,0.41619256
0.4082715,0.36028248
1.355425,0.33364722
1.281261,0.3948919
1.1119562,0.3435393
0.8050202,0.36908558
1.4780357,0.34021276
0.75215924,0.44957018
1.048003,0.34192076
1.2952734,0.33159888
0.90073985,0.3933593
0.59503865,0.40351117
1.1299535,0.380616
0.2293425,0.37944576
1.6213402,0.37519512
0.21265031,0.40071034
1.3168848,0.40826368
0.602711,0.41443095
0.8019885,0.39043632
0.9486813,0.28240284
0.4236791,0.38877124
1.649196,0.2850805
0.6774635,0.33693707
0.48985255,0.41940558
0.50023335,0.37927628
1.0524799,0.32677203
0.45786366,0.42735326
0.39516503,0.41912356
1.5671577,0.35424373
1.0461582,0.36535093
0.97131395,0.41519147
0.8198355,0.39443943
0.7486165,0.3078167
0.695822,0.34641132
0.7852667,0.3730177
0.8233205,0.3488373
1.262971,0.36623442
0.3388203,0.34866795
0.51855975,0.3482508
1.421524,0.30062017
0.22703862,0.385111
0.9999493,0.40290347
-0.116835155,0.31966007
0.73884976,0.38528195
1.0287007,0.30474338
0.20734358,0.34358367
1.2825559,0.34509876
0.81954,0.3958152
1.031307,0.3392824
0.69938785,0.39715344
0.78159773,0.37982157
