dq,naive
-0.5683029,0.19449802
6.198603,0.109689966
0.34725738,0.29662603
-4.095139,0.311474
-1.3649856,0.360854
-0.58504885,0.07628403
0.3472832,-0.11768196
0.055495117,-0.04576002
-0.8371365,0.53745997
6.2292314,0.06531606
1.3157861,0.279228
3.1368315,0.32021806
-2.474955,0.91833204
1.111542,0.22327605
-3.4735758,0.36278203
-3.299049,0.34488
0.436024,0.33196798
5.318494,0.48956
4.5585623,0.22523399
0.513965,0.020854075
-2.448332,0.21240605
1.4982666,0.17838
-4.352414,0.619518
-1.226418,0.43766797
-3.3159235,0.231506
3.2767937,0.45993194
3.2646518,0.14064401
4.030049,0.23802404
2.5154808,0.42066202
-3.6161063,0.315862
-5.8940916,0.29242206
-0.97093874,0.06910801
9.4359,0.019855982
2.470873,0.033727977
2.7880108,0.120166026
-5.138088,0.366198
2.5605545,0.44171202
4.6815047,0.34345797
-3.3188844,0.41875997
-0.5196379,0.48674
2.247921,0.038229994
2.362111,0.29140195
0.157017,0.15885596
-0.028052783,0.60523397
-0.09386504,0.28019398
4.256178,0.158508
-4.45587,0.471238
1.6699164,0.08114197
0.23409629,0.375248
4.5964594,-0.13794596
-1.8270212,0.64361185
-2.2373354,0.510054
5.500263,0.48980796
-2.1250648,0.025127994
-0.9218738,0.40469798
-1.2888627,0.47439796
4.617974,0.07296006
-0.12468438,0.30619594
2.3358047,-0.133112
1.116091,0.15530995
-6.1030393,0.55901
-1.7527504,0.53217995
-2.9058547,0.47419795
2.6684961,0.154304
2.9655292,0.52793604
6.3401666,0.228724
-3.7480867,0.78192794
-0.38851935,0.449604
3.0150423,0.30737004
-10.942859,0.7130479
-0.5402291,0.33315808
0.55538654,0.29927996
-2.553275,0.2068239
1.7103453,0.46551797
-6.461393,0.438656
4.8188057,0.58298796
-1.5364035,0.077335976
-1.9823049,0.322212
4.882267,0.19647802
0.91641855,0.36142394
6.4075646,0.6636261
-4.787507,0.54076594
1.170251,0.09979003
4.148903,0.11282205
0.762404,0.19187601
1.8703399,0.174676
2.3210368,0.23060806
-2.919352,0.428308
-1.7790459,0.678304
-2.0117383,0.542404
-0.46799687,-0.086459965
-6.133387,0.47745004
-1.6496757,-0.08677598
-2.1596875,0.35401797
3.010314,0.365084
-3.962709,0.32112598
-2.1676672,0.038038068
0.9866125,0.53065
7.889675,-0.12667602
-0.5559818,0.060874037
-0.4658086,0.425812
5.6177588,0.08603395
-0.43484643,-0.02902201
0.6754938,0.576238
-2.804749,0.645806
0.7091712,-0.022041986
7.3935533,-0.267824
-0.69120264,0.47116202
-0.9179949,-0.033820014
2.9701908,-0.019883994
-4.50675,0.604138
-2.3446693,0.20656799
1.366606,0.373994
3.29945,0.05451405
0.84312654,0.0032100098
-0.5970422,0.51072395
-1.7057769,0.57751197
-3.0954487,0.13016796
8.903561,-0.17924598
6.6312656,-0.17173399
5.9964404,-0.293432
0.71021026,-0.18149401
2.6003761,0.49682808
2.0474126,-0.053012
-1.7726219,0.947908
7.2656264,-0.24183999
-0.5856473,0.25114796
-2.41083,0.18956004
2.0830874,-0.052017987
-1.2443364,0.522864
7.566565,-0.03731203
-0.124685355,0.34159198
-2.4480007,0.54237
2.7919333,0.21762392
-0.9581747,0.26837596
6.620411,-0.073044024
-0.715841,0.60863996
3.6580667,0.169876
-1.2427164,0.41892797
3.331536,0.06539397
-0.18680723,0.617694
