dq,naive
0.9082508,0.37133017
1.8844495,0.36074713
0.44551462,0.3319435
1.3306946,0.28778994
0.76201916,0.35670286
1.0411937,0.35715994
1.5960929,0.32356957
0.6068595,0.3425137
0.69269496,0.4229991
1.0398883,0.3597216
1.1941814,0.40832072
0.29566061,0.43608508
1.0443095,0.4544228
0.903145,0.32784605
0.69911575,0.4256344
1.7693492,0.42312688
1.0126295,0.40484294
0.8707764,0.36278912
0.91616637,0.3570468
0.792433,0.44044358
0.31523624,0.43482062
1.0708271,0.35528553
-0.057011124,0.43621334
0.810531,0.34748253
0.6307415,0.41900438
0.8657391,0.34408176
1.2407825,0.35872713
0.6283197,0.40332448
0.962176,0.32935426
1.028705,0.39566317
1.2918386,0.3031087
1.334661,0.385942
0.7523597,0.3564861
0.0037049688,0.3374497
1.1359409,0.37140727
0.64617836,0.32363433
0.18282224,0.39582497
0.22019285,0.34056595
0.7922766,0.4094107
0.3501621,0.3411731
0.32299817,0.44255617
0.9463744,0.35972294
1.4995592,0.2969048
1.5491853,0.3080116
1.2255989,0.361328
0.83273137,0.37385526
0.7445354,0.31355405
1.3987563,0.32136062
1.4665124,0.36621195
1.5124664,0.3592547
0.43556157,0.38781223
0.18678693,0.41593945
0.841351,0.398538
1.1606148,0.3225107
1.1238922,0.38621506
1.5853859,0.30356926
0.33965698,0.3879889
0.84065837,0.3575525
0.26058275,0.38378006
0.9998227,0.37673658
1.2240863,0.3981936
0.61001617,0.39684352
0.9237275,0.39192957
1.4851004,0.4080921
1.0037657,0.29935762
0.72025615,0.4140183
1.0246096,0.39455044
1.2580523,0.38012412
0.23187491,0.41304305
0.3422235,0.3939191
0.26270625,0.41182283
0.8238407,0.36978224
1.1377908,0.3738563
0.88852966,0.35291407
1.3019605,0.40157893
0.75798404,0.4191341
1.2405494,0.33369738
0.529128,0.38686264
0.82967013,0.43860388
0.3395939,0.35655144
0.9929849,0.45312512
0.82666326,0.3973975
1.2609468,0.35129625
0.6806436,0.44746938
0.32341138,0.4156015
1.5082958,0.34468418
0.90494096,0.46359834
0.059371937,0.4219558
0.17129311,0.41229895
0.15275866,0.38513613
1.4402148,0.23094566
1.5785718,0.42396
0.8776818,0.35334682
1.300143,0.35830396
1.276351,0.36988047
1.3771868,0.32086563
0.7077705,0.36871937
1.1747624,0.34454238
1.2145302,0.27978706
0.9674531,0.39589226
-0.2301213,0.48493356
0.025699532,0.40158337
2.1482358,0.3428728
1.171659,0.3055667
0.5014928,0.4002558
0.03659044,0.39102724
-0.34647816,0.4132261
0.18183924,0.4473853
0.99624866,0.42942545
1.014354,0.43250793
0.69242877,0.3823605
1.2306917,0.30811518
1.284562,0.3065733
0.913516,0.45182636
0.7158534,0.35422117
0.38373378,0.44120407
1.2836043,0.33225888
-0.10259325,0.40557063
1.5784383,0.31383094
1.5004432,0.440576
0.7911667,0.38410267
1.3262889,0.38774472
0.34915197,0.30736423
0.8270849,0.33966842
0.48958096,0.37444812
0.9716279,0.3393354
1.6416715,0.28163528
0.6209904,0.3693155
1.0801708,0.42063636
0.78240544,0.39381742
1.1651107,0.36738676
0.9968473,0.45009914
1.0332713,0.39067012
0.96929765,0.35999772
0.8762084,0.44911546
0.93899626,0.3519459
1.5748878,0.37133968
1.0062109,0.35937443
1.4365805,0.39294413
1.2223585,0.35610387
1.218774,0.3767813
0.9784886,0.2753455
1.0007267,0.38888875
0.9067154,0.26439047
1.3431718,0.3489263
0.02397,0.4514005
1.0000099,0.41235113
0.19471698,0.40386772
1.5451175,0.36004815
0.95675755,0.3906293
1.0174133,0.3878313
0.44058874,0.5163851
2.9311967,0.27564982
1.346135,0.3695415
1.0214562,0.35290805
0.569412,0.3789292
1.901441,0.42433414
1.4952128,0.38754317
0.6573038,0.40632457
1.4711494,0.30520943
0.45019805,0.35327262
1.1694531,0.36796606
1.2333558,0.35718882
0.5134506,0.41373706
0.90528136,0.4627412
0.7382255,0.383202
1.3215952,0.38258994
0.779487,0.42975342
1.3363022,0.34150004
1.5718035,0.35357553
1.1413491,0.3273526
0.74719644,0.42777726
1.0157683,0.37483662
0.6964264,0.37683517
1.0884868,0.361154
1.152584,0.3626336
1.3700428,0.34283403
0.42031848,0.38053468
1.2463472,0.390785
-0.63679683,0.44595683
1.3942001,0.385564
0.730175,0.3674082
1.5927798,0.35666612
0.9736398,0.37714425
0.7459985,0.4107387
0.77841526,0.3343407
0.8390585,0.37075832
1.2234354,0.32337812
0.44595605,0.41546753
0.9141195,0.42433113
1.7586765,0.33249295
2.1789746,0.24782974
1.5145442,0.30225655
0.50547445,0.36421958
0.65462357,0.35013545
0.4877555,0.41200176
0.9643136,0.36730868
1.3066493,0.3533396
1.4892567,0.3126308
1.3451896,0.4434707
1.1561114,0.41851944
0.503375,0.40184
0.82500213,0.39308703
0.5559395,0.34909236
0.7438026,0.30766258
0.21035287,0.37808654
0.65891594,0.4027964
1.4862466,0.29671118
1.6566358,0.29925418
0.75636274,0.40953583
0.85545236,0.47776327
0.79143035,0.37036532
0.8960872,0.43362945
1.0421278,0.32949135
1.6791513,0.33463025
0.8029991,0.36449832
0.4479626,0.35923404
0.80983716,0.30559734
0.4312861,0.43239474
0.9388829,0.35667238
0.6485401,0.37120906
2.233102,0.32349607
0.3028331,0.35028636
1.0724653,0.3516353
1.0105618,0.42380413
0.65218174,0.38117582
0.33118355,0.45158106
1.6781567,0.32462806
0.769311,0.408775
1.3150942,0.4489999
0.17731507,0.3939097
1.202972,0.33117887
1.619101,0.32459792
-0.1964826,0.43476936
0.57620543,0.3781697
1.302734,0.39934736
0.68184644,0.4072752
1.4456573,0.29459623
0.1872408,0.39969742
0.69111735,0.46906143
0.88075393,0.32138926
0.44405913,0.34673393
0.39777797,0.41177055
0.6678677,0.33421326
1.3081863,0.36545405
0.6908693,0.36650655
0.78260577,0.34655336
1.1580675,0.4260259
2.146089,0.30225113
0.39080524,0.31659538
0.8555508,0.33537006
0.33997038,0.360107
0.52290654,0.3773209
0.22414562,0.37804127
0.6759575,0.35972625
1.8487272,0.28864294
1.0373441,0.41191417
1.4992548,0.2676445
0.9077114,0.39987007
0.55504656,0.46594256
0.47575238,0.45666564
0.04766364,0.43823937
0.45944366,0.3576414
1.1914692,0.40653968
1.1036178,0.35915193
0.41999128,0.3864799
0.3256927,0.29274794
1.2690468,0.28161603
0.93028694,0.3174237
0.82708776,0.41506264
0.42725644,0.41089466
0.6630494,0.38904768
0.814611,0.42807093
0.3293873,0.41387773
1.3613875,0.33152375
1.0166472,0.32006243
0.4679188,0.43010172
-0.35539594,0.436928
0.47375038,0.4356269
0.7339802,0.33709395
0.7668409,0.37310013
0.65389276,0.41731542
1.2919723,0.31132492
0.45994037,0.41766348
0.75203717,0.40128213
0.401003,0.3967771
-0.1712325,0.37522408
1.0442791,0.4356715
0.97711766,0.37930533
0.53455746,0.38988888
0.55726224,0.38149375
1.388592,0.32699972
0.8941503,0.38618943
-0.16586319,0.45841748
0.76685107,0.43933576
0.3610301,0.34084344
1.2299746,0.40878028
-0.0012998398,0.46940482
-0.31447938,0.45805767
1.405163,0.39129516
0.5859391,0.39576745
1.9802145,0.32690874
0.94298935,0.3564421
1.07437,0.4014172
0.28395766,0.421004
1.5257641,0.40718493
1.5384405,0.28309095
0.32044506,0.40077242
1.5140884,0.40932626
1.221015,0.2820536
0.92955065,0.41422042
0.9158255,0.4039836
0.60670024,0.3870046
0.3233823,0.37225494
0.39627045,0.40735644
0.2611393,0.3465967
1.4110304,0.3199555
1.4168278,0.32939607
0.42994055,0.31511638
0.7010455,0.40360162
0.51093966,0.32548895
0.17358114,0.3547878
0.42227882,0.44669548
1.5162768,0.38269022
1.5110527,0.38952973
0.73819005,0.36370182
0.7575294,0.4361929
1.0905887,0.30668417
1.1059004,0.38480273
-0.06372525,0.32837442
0.7646018,0.36546913
0.5069075,0.38734263
0.76543236,0.39332137
0.63397896,0.38904324
0.73079467,0.37536818
1.5245918,0.30302542
1.6300418,0.37938446
0.3457201,0.38573804
0.7053524,0.32578093
0.43636376,0.39870924
0.34806243,0.4517245
1.1589022,0.39632535
1.662403,0.38347176
0.12498342,0.33225736
0.66119987,0.39584482
0.48899454,0.38324463
1.3409963,0.36097556
1.0970339,0.3482563
1.4519857,0.3150021
1.5033892,0.38048932
1.3579351,0.39984626
1.2524107,0.38469344
1.6615845,0.27647838
1.3699454,0.36029023
0.89720243,0.35325813
0.22557944,0.39909232
0.783365,0.35948738
0.39803368,0.36772662
0.9861057,0.35725582
1.618121,0.3805099
1.5729443,0.35620514
0.52206665,0.36947992
-0.031037742,0.4769317
0.48645374,0.34258974
0.36637068,0.3671688
1.2593672,0.3796928
0.46189263,0.37245053
0.41684785,0.33797255
1.0089343,0.332275
0.92699885,0.39387727
1.1633991,0.39171776
0.8959253,0.36645275
0.53138405,0.34166965
0.8028321,0.37361005
1.0850161,0.3801285
1.0369288,0.31957436
0.9299723,0.30745807
1.0830837,0.35621327
0.6191829,0.2992851
0.7710797,0.3893338
0.45395055,0.3302505
0.28813723,0.4289832
0.49807644,0.34387892
0.63549614,0.4896847
1.0426711,0.36918554
0.4657345,0.46201578
0.9642399,0.33956215
0.68997085,0.32891306
0.43802682,0.4109621
0.6729009,0.4126056
1.3152502,0.36944738
0.97359776,0.33511215
0.6271433,0.4204438
0.7596674,0.33314177
1.6583952,0.4220256
0.77993506,0.31604558
1.3422893,0.39557326
1.0378057,0.45295525
-0.3032492,0.4157405
-0.24799281,0.42097944
0.37961027,0.42368788
0.8035169,0.3447522
1.7483912,0.30172917
1.235549,0.27483374
0.84955114,0.41334122
1.0602585,0.377934
0.26091143,0.45513338
0.5793909,0.40376773
1.1730571,0.3685315
0.8478056,0.3675895
1.1116714,0.34256336
0.6310127,0.38426012
0.3212751,0.33780137
0.49863943,0.37127778
0.9357042,0.37873945
0.97263193,0.43331513
1.244112,0.37241387
0.869489,0.40449926
1.9672579,0.2843102
0.30443156,0.44531673
0.8930402,0.37750843
0.629354,0.34204403
0.116791114,0.49211898
1.1770052,0.38290238
1.4829715,0.32119408
0.5873223,0.39175162
1.6116354,0.3924417
0.69099474,0.31940418
0.8404585,0.4327445
1.0354393,0.3633256
0.45592254,0.45784786
2.001355,0.27622414
1.5499862,0.34715337
0.8423935,0.42343017
0.607914,0.45869994
0.25039524,0.35901463
1.2112923,0.3567678
0.40883082,0.3959495
1.292581,0.38300508
1.2666928,0.3350564
1.078047,0.3388615
1.0057846,0.36303324
0.61454,0.42089
1.2592072,0.3405877
1.0344554,0.45355043
1.02185,0.372962
0.5904279,0.4173831
1.3568518,0.32674176
1.3589625,0.32878083
0.7173197,0.33832514
1.0622737,0.39345333
0.75529,0.37471157
1.2848942,0.33424538
0.7701388,0.3439281
0.97533786,0.3652699
1.801747,0.36039892
0.3927286,0.3679495
1.4020056,0.32638577
0.296697,0.36343682
0.6123635,0.43095458
0.4736331,0.409628
0.77718437,0.33871382
0.4693989,0.36021438
0.81198585,0.32753563
0.059730187,0.40242526
1.151401,0.37368578
1.3825605,0.32017007
0.89276975,0.3463964
0.8674451,0.437048
0.78514886,0.3376726
0.8644185,0.33848312
1.0289797,0.40405282
1.1841258,0.35370377
0.7789265,0.33963588
1.9591905,0.35117376
1.0721384,0.40555012
1.1792735,0.37697077
1.2637554,0.39037776
0.6071193,0.37860656
0.20641826,0.35460338
0.28421742,0.34739855
0.5022718,0.45241958
0.37063947,0.3634187
1.1224058,0.3699201
0.92705536,0.36508003
0.66848636,0.33014643
0.39193556,0.34979963
1.135008,0.368244
1.7374821,0.2629714
1.5289452,0.33437833
1.038557,0.32521245
0.7565285,0.3274499
0.9055448,0.39406335
0.62928504,0.32143968
1.5353891,0.36525607
0.849829,0.36364454
0.661968,0.40604857
1.3663223,0.36904168
1.2341076,0.3376468
0.44703764,0.40172848
0.26642936,0.3992435
1.2207732,0.38549542
-0.06340994,0.3350625
0.5916698,0.3932615
0.69676805,0.34457037
1.3334808,0.37686235
1.2965143,0.3435018
0.8657935,0.30304062
1.1990424,0.37531635
0.67238766,0.42968768
1.5901155,0.31283176
0.60640115,0.34859025
1.296677,0.33853927
1.5714835,0.4041334
1.3920373,0.3343518
0.60209435,0.35497564
0.6672955,0.38287643
0.93932986,0.35409105
